,index,province,date,case,death,recovered,population,area (km^2),north border (latitude),south border (latitude),east border (longitude),west border (longitude)
2077,36,NUSA_TENGGARA_BARAT,6/5/2020,5,1,7,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2078,37,NUSA_TENGGARA_BARAT,7/5/2020,11,0,4,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2079,38,NUSA_TENGGARA_BARAT,8/5/2020,12,0,23,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2080,39,NUSA_TENGGARA_BARAT,9/5/2020,18,1,7,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2081,40,NUSA_TENGGARA_BARAT,10/5/2020,0,0,5,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2082,41,NUSA_TENGGARA_BARAT,11/5/2020,1,0,13,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2083,42,NUSA_TENGGARA_BARAT,12/5/2020,8,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2084,43,NUSA_TENGGARA_BARAT,13-05-2020,5,1,9,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2085,44,NUSA_TENGGARA_BARAT,14-05-2020,6,0,24,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2086,45,NUSA_TENGGARA_BARAT,15-05-2020,8,0,50,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2087,46,NUSA_TENGGARA_BARAT,16-05-2020,7,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2088,47,NUSA_TENGGARA_BARAT,17-05-2020,6,0,12,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2089,48,NUSA_TENGGARA_BARAT,18-05-2020,4,0,13,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2090,49,NUSA_TENGGARA_BARAT,19-05-2020,0,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2091,50,NUSA_TENGGARA_BARAT,20-05-2020,18,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2092,51,NUSA_TENGGARA_BARAT,21-05-2020,17,0,4,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2093,52,NUSA_TENGGARA_BARAT,22-05-2020,54,0,3,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2094,53,NUSA_TENGGARA_BARAT,23-05-2020,10,1,7,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2095,54,NUSA_TENGGARA_BARAT,24-05-2020,4,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2096,55,NUSA_TENGGARA_BARAT,25-05-2020,0,0,31,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2097,56,NUSA_TENGGARA_BARAT,26-05-2020,10,0,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2098,57,NUSA_TENGGARA_BARAT,27-05-2020,49,1,14,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2099,58,NUSA_TENGGARA_BARAT,28-05-2020,25,1,1,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2100,59,NUSA_TENGGARA_BARAT,29-05-2020,28,0,3,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2101,60,NUSA_TENGGARA_BARAT,30-05-2020,4,0,3,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2102,61,NUSA_TENGGARA_BARAT,31-05-2020,42,0,12,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2103,62,NUSA_TENGGARA_BARAT,1/6/2020,16,0,1,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2104,63,NUSA_TENGGARA_BARAT,2/6/2020,18,2,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2105,64,NUSA_TENGGARA_BARAT,3/6/2020,15,1,5,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2106,65,NUSA_TENGGARA_BARAT,4/6/2020,20,4,2,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2107,66,NUSA_TENGGARA_BARAT,5/6/2020,52,3,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2108,67,NUSA_TENGGARA_BARAT,6/6/2020,41,1,12,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2109,68,NUSA_TENGGARA_BARAT,7/6/2020,10,0,14,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2110,69,NUSA_TENGGARA_BARAT,8/6/2020,14,1,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2111,70,NUSA_TENGGARA_BARAT,9/6/2020,8,3,0,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2112,71,NUSA_TENGGARA_BARAT,10/6/2020,27,3,79,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2113,72,NUSA_TENGGARA_BARAT,11/6/2020,11,3,44,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2114,73,NUSA_TENGGARA_BARAT,12/6/2020,23,0,72,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2115,74,NUSA_TENGGARA_BARAT,13-06-2020,13,2,21,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2116,75,NUSA_TENGGARA_BARAT,14-06-2020,11,0,36,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2117,76,NUSA_TENGGARA_BARAT,15-06-2020,22,2,31,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2118,77,NUSA_TENGGARA_BARAT,16-06-2020,20,0,15,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2119,78,NUSA_TENGGARA_BARAT,17-06-2020,21,6,31,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2120,79,NUSA_TENGGARA_BARAT,18-06-2020,30,2,20,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2121,80,NUSA_TENGGARA_BARAT,19-06-2020,14,0,19,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2122,81,NUSA_TENGGARA_BARAT,20-06-2020,29,1,21,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2123,82,NUSA_TENGGARA_BARAT,21-06-2020,5,0,7,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2124,83,NUSA_TENGGARA_BARAT,22-06-2020,11,1,13,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2125,84,NUSA_TENGGARA_BARAT,23-06-2020,14,0,8,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2126,85,NUSA_TENGGARA_BARAT,24-06-2020,21,2,19,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2127,86,NUSA_TENGGARA_BARAT,25-06-2020,17,2,6,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2128,87,NUSA_TENGGARA_BARAT,26-06-2020,23,0,11,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2129,88,NUSA_TENGGARA_BARAT,27-06-2020,21,1,5,5.152.400,18.572,-6.7458825,-9.3098441,119.5015499,115.5700063
2130,0,NUSA_TENGGARA_TIMUR,9/4/2020,1,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2131,1,NUSA_TENGGARA_TIMUR,10/4/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2132,2,NUSA_TENGGARA_TIMUR,11/4/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2133,3,NUSA_TENGGARA_TIMUR,12/4/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2134,4,NUSA_TENGGARA_TIMUR,13-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2135,5,NUSA_TENGGARA_TIMUR,14-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2136,6,NUSA_TENGGARA_TIMUR,15-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2137,7,NUSA_TENGGARA_TIMUR,16-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2138,8,NUSA_TENGGARA_TIMUR,17-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2139,9,NUSA_TENGGARA_TIMUR,18-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2140,10,NUSA_TENGGARA_TIMUR,19-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2141,11,NUSA_TENGGARA_TIMUR,20-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2142,12,NUSA_TENGGARA_TIMUR,21-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2143,13,NUSA_TENGGARA_TIMUR,22-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2144,14,NUSA_TENGGARA_TIMUR,23-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2145,15,NUSA_TENGGARA_TIMUR,24-04-2020,0,0,1,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2146,16,NUSA_TENGGARA_TIMUR,25-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2147,17,NUSA_TENGGARA_TIMUR,26-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2148,18,NUSA_TENGGARA_TIMUR,27-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2149,19,NUSA_TENGGARA_TIMUR,28-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2150,20,NUSA_TENGGARA_TIMUR,29-04-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2151,21,NUSA_TENGGARA_TIMUR,30-04-2020,2,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2152,22,NUSA_TENGGARA_TIMUR,1/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2153,23,NUSA_TENGGARA_TIMUR,2/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2154,24,NUSA_TENGGARA_TIMUR,3/5/2020,7,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2155,25,NUSA_TENGGARA_TIMUR,4/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2156,26,NUSA_TENGGARA_TIMUR,5/5/2020,2,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2157,27,NUSA_TENGGARA_TIMUR,6/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2158,28,NUSA_TENGGARA_TIMUR,7/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2159,29,NUSA_TENGGARA_TIMUR,8/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2160,30,NUSA_TENGGARA_TIMUR,9/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2161,31,NUSA_TENGGARA_TIMUR,10/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2162,32,NUSA_TENGGARA_TIMUR,11/5/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2163,33,NUSA_TENGGARA_TIMUR,12/5/2020,1,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2164,34,NUSA_TENGGARA_TIMUR,13-05-2020,6,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2165,35,NUSA_TENGGARA_TIMUR,14-05-2020,0,1,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2166,36,NUSA_TENGGARA_TIMUR,15-05-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2167,37,NUSA_TENGGARA_TIMUR,16-05-2020,28,0,1,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2168,38,NUSA_TENGGARA_TIMUR,17-05-2020,12,0,4,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2169,39,NUSA_TENGGARA_TIMUR,18-05-2020,9,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2170,40,NUSA_TENGGARA_TIMUR,19-05-2020,3,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2171,41,NUSA_TENGGARA_TIMUR,20-05-2020,5,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2172,42,NUSA_TENGGARA_TIMUR,21-05-2020,3,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2173,43,NUSA_TENGGARA_TIMUR,22-05-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2174,44,NUSA_TENGGARA_TIMUR,23-05-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2175,45,NUSA_TENGGARA_TIMUR,24-05-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2176,46,NUSA_TENGGARA_TIMUR,25-05-2020,3,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2177,47,NUSA_TENGGARA_TIMUR,26-05-2020,3,0,1,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2178,48,NUSA_TENGGARA_TIMUR,27-05-2020,0,0,2,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2179,49,NUSA_TENGGARA_TIMUR,28-05-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2180,50,NUSA_TENGGARA_TIMUR,29-05-2020,5,0,3,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2181,51,NUSA_TENGGARA_TIMUR,30-05-2020,1,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2182,52,NUSA_TENGGARA_TIMUR,31-05-2020,1,0,2,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2183,53,NUSA_TENGGARA_TIMUR,1/6/2020,5,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2184,54,NUSA_TENGGARA_TIMUR,2/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2185,55,NUSA_TENGGARA_TIMUR,3/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2186,56,NUSA_TENGGARA_TIMUR,4/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2187,57,NUSA_TENGGARA_TIMUR,5/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2188,58,NUSA_TENGGARA_TIMUR,6/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2189,59,NUSA_TENGGARA_TIMUR,7/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2190,60,NUSA_TENGGARA_TIMUR,8/6/2020,6,0,16,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2191,61,NUSA_TENGGARA_TIMUR,9/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2192,62,NUSA_TENGGARA_TIMUR,10/6/2020,2,0,7,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2193,63,NUSA_TENGGARA_TIMUR,11/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2194,64,NUSA_TENGGARA_TIMUR,12/6/2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2195,65,NUSA_TENGGARA_TIMUR,13-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2196,66,NUSA_TENGGARA_TIMUR,14-06-2020,3,0,3,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2197,67,NUSA_TENGGARA_TIMUR,15-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2198,68,NUSA_TENGGARA_TIMUR,16-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2199,69,NUSA_TENGGARA_TIMUR,17-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2200,70,NUSA_TENGGARA_TIMUR,18-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2201,71,NUSA_TENGGARA_TIMUR,19-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2202,72,NUSA_TENGGARA_TIMUR,20-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2203,73,NUSA_TENGGARA_TIMUR,21-06-2020,3,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2204,74,NUSA_TENGGARA_TIMUR,22-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2205,75,NUSA_TENGGARA_TIMUR,23-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2206,76,NUSA_TENGGARA_TIMUR,24-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2207,77,NUSA_TENGGARA_TIMUR,25-06-2020,0,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2208,78,NUSA_TENGGARA_TIMUR,26-06-2020,2,0,0,5.437.200,48.718,-6.7574264,-11.2085669,125.5500847,118.3710228
2209,0,PAPUA,22-03-2020,2,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2210,1,PAPUA,23-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2211,2,PAPUA,24-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2212,3,PAPUA,25-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2213,4,PAPUA,26-03-2020,4,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2214,5,PAPUA,27-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2215,6,PAPUA,28-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2216,7,PAPUA,29-03-2020,2,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2217,8,PAPUA,30-03-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2218,9,PAPUA,31-03-2020,1,0,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2219,10,PAPUA,1/4/2020,0,0,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2220,11,PAPUA,2/4/2020,0,0,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2221,12,PAPUA,3/4/2020,6,1,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2222,13,PAPUA,4/4/2020,2,0,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2223,14,PAPUA,5/4/2020,8,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2224,15,PAPUA,6/4/2020,0,1,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2225,16,PAPUA,7/4/2020,0,1,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2226,17,PAPUA,8/4/2020,11,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2227,18,PAPUA,9/4/2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2228,19,PAPUA,10/4/2020,0,1,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2229,20,PAPUA,11/4/2020,24,0,2,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2230,21,PAPUA,12/4/2020,1,0,2,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2231,22,PAPUA,13-04-2020,6,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2232,23,PAPUA,14-04-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2233,24,PAPUA,15-04-2020,7,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2234,25,PAPUA,16-04-2020,5,2,5,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2235,26,PAPUA,17-04-2020,9,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2236,27,PAPUA,18-04-2020,6,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2237,28,PAPUA,19-04-2020,12,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2238,29,PAPUA,20-04-2020,0,0,14,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2239,30,PAPUA,21-04-2020,11,0,4,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2240,31,PAPUA,22-04-2020,5,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2241,32,PAPUA,23-04-2020,7,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2242,33,PAPUA,24-04-2020,6,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2243,34,PAPUA,25-04-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2244,35,PAPUA,26-04-2020,5,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2245,36,PAPUA,27-04-2020,10,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2246,37,PAPUA,28-04-2020,26,0,15,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2247,38,PAPUA,29-04-2020,12,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2248,39,PAPUA,30-04-2020,16,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2249,40,PAPUA,1/5/2020,5,0,1,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2250,41,PAPUA,2/5/2020,29,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2251,42,PAPUA,3/5/2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2252,43,PAPUA,4/5/2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2253,44,PAPUA,5/5/2020,6,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2254,45,PAPUA,6/5/2020,1,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2255,46,PAPUA,7/5/2020,4,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2256,47,PAPUA,8/5/2020,13,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2257,48,PAPUA,9/5/2020,12,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2258,49,PAPUA,10/5/2020,30,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2259,50,PAPUA,11/5/2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2260,51,PAPUA,12/5/2020,16,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2261,52,PAPUA,13-05-2020,5,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2262,53,PAPUA,14-05-2020,4,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2263,54,PAPUA,15-05-2020,3,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2264,55,PAPUA,16-05-2020,15,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2265,56,PAPUA,17-05-2020,33,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2266,57,PAPUA,18-05-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2267,58,PAPUA,19-05-2020,6,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2268,59,PAPUA,20-05-2020,20,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2269,60,PAPUA,21-05-2020,1,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2270,61,PAPUA,22-05-2020,27,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2271,62,PAPUA,23-05-2020,56,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2272,63,PAPUA,24-05-2020,62,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2273,64,PAPUA,25-05-2020,9,0,20,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2274,65,PAPUA,26-05-2020,0,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2275,66,PAPUA,27-05-2020,14,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2276,67,PAPUA,28-05-2020,4,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2277,68,PAPUA,29-05-2020,56,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2278,69,PAPUA,30-05-2020,18,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2279,70,PAPUA,31-05-2020,17,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2280,71,PAPUA,1/6/2020,42,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2281,72,PAPUA,2/6/2020,99,1,10,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2282,73,PAPUA,3/6/2020,46,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2283,74,PAPUA,4/6/2020,17,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
2284,75,PAPUA,5/6/2020,43,0,0,3.347.100,319.036,1.1369057,-9.3833333,141.0200345,133.5217666
